Plot,Event,Temperature_C,Wind,Precip,Percent_Cloud,Noise,ObservationNumber,Interval,AOUCode,Distance,DetectionType,Sex,Age,FlockSize,IsPreviousPlot,IsFlyover,Comments
WICR35,WICRTweety2012May250904AM,31,1,0,20,0,6,0-3 min,NOCA,47,1,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2012May250904AM,31,1,0,20,0,7,>3-5 min,BHCO,-9999,2,Unk,Adult,1,0,1,NULL
WICR35,WICRTweety2013Jun050645AM,17.2,0,0,100,0,1,0-3 min,NOPA,40,1,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2013Jun050645AM,17.2,0,0,100,0,2,0-3 min,NOCA,30,4,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2013Jun050645AM,17.2,0,0,100,0,3,0-3 min,RBWO,50,1,Unk,Adult,1,0,0,NULL
WICR35,WICRTweety2013Jun050645AM,17.2,0,0,100,0,4,0-3 min,BGGN,40,1,Unk,Adult,2,0,0,NULL
WICR35,WICRTweety2013Jun050645AM,17.2,0,0,100,0,5,0-3 min,RBWO,80,1,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2013Jun050645AM,17.2,0,0,100,0,6,0-3 min,YBCU,120,1,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2013Jun050645AM,17.2,0,0,100,0,7,0-3 min,NOCA,20,4,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2013Jun050645AM,17.2,0,0,100,0,8,0-3 min,GCFL,40,1,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2013Jun050645AM,17.2,0,0,100,0,9,0-3 min,AMCR,100,1,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2013Jun050645AM,17.2,0,0,100,0,10,>3-5 min,EATO,150,1,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2013Jun050645AM,17.2,0,0,100,0,11,>3-5 min,EATO,130,1,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2013Jun050645AM,17.2,0,0,100,0,12,>3-5 min,TUTI,50,1,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2013Jun050645AM,17.2,0,0,100,0,13,>3-5 min,CACH,80,1,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2013Jun050645AM,17.2,0,0,100,0,14,>3-5 min,TUTI,70,1,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2014May070630AM,19,0,0,60,0,1,0-3 min,BHCO,15,4,Male,Adult,2,0,0,NULL
WICR35,WICRTweety2014May070630AM,19,0,0,60,0,2,0-3 min,BHCO,15,4,Female,Adult,1,0,0,NULL
WICR35,WICRTweety2014May070630AM,19,0,0,60,0,3,0-3 min,NOPA,10,1,Unk,Adult,1,0,0,NULL
WICR35,WICRTweety2014May070630AM,19,0,0,60,0,4,0-3 min,INBU,5,1,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2014May070630AM,19,0,0,60,0,5,0-3 min,GCFL,50,1,Unk,Adult,1,0,0,NULL
WICR35,WICRTweety2014May070630AM,19,0,0,60,0,6,0-3 min,BLJA,10,1,Unk,Adult,1,0,0,NULL
WICR35,WICRTweety2014May070630AM,19,0,0,60,0,7,0-3 min,RTHU,10,2,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2014May070630AM,19,0,0,60,0,8,0-3 min,AMRE,20,1,Unk,Adult,1,0,0,NULL
WICR35,WICRTweety2016May100614AM,15,0,0,100,0,1,0-3 min,WITU,156,2,Female,Adult,1,0,0,NULL
WICR35,WICRTweety2016May100614AM,15,0,0,100,0,2,0-3 min,COYE,77,1,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2016May100614AM,15,0,0,100,0,3,0-3 min,RBWO,91,1,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2016May100614AM,15,0,0,100,0,4,0-3 min,NOCA,62,1,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2016May100614AM,15,0,0,100,0,5,0-3 min,TUTI,68,1,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2016May100614AM,15,0,0,100,0,6,0-3 min,INBU,49,1,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2016May100614AM,15,0,0,100,0,7,0-3 min,GCFL,67,1,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2016May100614AM,15,0,0,100,0,8,0-3 min,WITU,164,1,Male,Adult,1,0,0,at a distance gobbling
WICR35,WICRTweety2016May100614AM,15,0,0,100,0,9,0-3 min,EAWP,111,1,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2016May100614AM,15,0,0,100,0,10,0-3 min,AMCR,114,1,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2016May100614AM,15,0,0,100,0,11,0-3 min,BHCO,-9999,2,Male,Adult,1,0,1,NULL
WICR35,WICRTweety2016May100614AM,15,0,0,100,0,12,>3-5 min,CACH,62,1,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2017Jun030630AM,21.1,0,0,70,0,1,0-3 min,BGGN,20,1,NoVal,MisVal,1,0,0,NULL
WICR35,WICRTweety2017Jun030630AM,21.1,0,0,70,0,2,0-3 min,GCFL,50,1,NoVal,MisVal,1,0,0,NULL
WICR35,WICRTweety2017Jun030630AM,21.1,0,0,70,0,3,0-3 min,NOMO,30,1,NoVal,MisVal,1,0,0,NULL
WICR35,WICRTweety2017Jun030630AM,21.1,0,0,70,0,4,0-3 min,AMGO,30,1,NoVal,MisVal,1,0,0,NULL
WICR35,WICRTweety2017Jun030630AM,21.1,0,0,70,0,5,0-3 min,AMRO,50,1,NoVal,MisVal,1,0,0,NULL
WICR35,WICRTweety2017Jun030630AM,21.1,0,0,70,0,6,0-3 min,WBNU,10,2,NoVal,MisVal,2,0,1,NULL
WICR35,WICRTweety2017Jun030630AM,21.1,0,0,70,0,7,>3-5 min,WEVI,30,1,NoVal,MisVal,1,0,0,NULL
WICR35,WICRTweety2017Jun030630AM,21.1,0,0,70,0,8,>3-5 min,NOCA,20,1,NoVal,MisVal,1,0,0,NULL
WICR35,WICRTweety2017Jun030630AM,21.1,0,0,70,0,9,>3-5 min,EATO,50,1,NoVal,MisVal,1,0,0,NULL
WICR35,WICRTweety2018Jun010917AM,26,0,0,5,0,1,0-3 min,RTHA,42,1,Unk,Adult,1,0,0,NULL
WICR35,WICRTweety2018Jun010917AM,26,0,0,5,0,2,0-3 min,NOCA,217,1,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2018Jun010917AM,26,0,0,5,0,3,0-3 min,DICK,160,1,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2018Jun010917AM,26,0,0,5,0,4,0-3 min,INBU,129,1,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2018Jun010917AM,26,0,0,5,0,5,0-3 min,INBU,35,1,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2018Jun010917AM,26,0,0,5,0,6,0-3 min,BLJA,125,1,Unk,Adult,1,0,0,NULL
WICR35,WICRTweety2018Jun010917AM,26,0,0,5,0,7,0-3 min,EABL,157,1,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2018Jun010917AM,26,0,0,5,0,8,0-3 min,NOCA,67,1,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2018Jun010917AM,26,0,0,5,0,9,0-3 min,DICK,180,1,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2018Jun010917AM,26,0,0,5,0,10,0-3 min,NOPA,35,1,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2018Jun010917AM,26,0,0,5,0,11,0-3 min,BHCO,-9999,1,Unk,Adult,1,0,1,NULL
WICR35,WICRTweety2018Jun010917AM,26,0,0,5,0,12,0-3 min,RBWO,44,4,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2018Jun010917AM,26,0,0,5,0,13,>3-5 min,BGGN,44,1,Unk,Adult,1,0,0,NULL
WICR35,WICRTweety2020Jun091026AM,30,3,0,10,0,1,0-3 min,AMCR,85,1,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2020Jun091026AM,30,3,0,10,0,2,0-3 min,NOCA,89,1,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2020Jun091026AM,30,3,0,10,0,3,0-3 min,RTHA,-9999,4,Male,Adult,1,0,1,NULL
WICR35,WICRTweety2020Jun091026AM,30,3,0,10,0,4,0-3 min,NOCA,119,1,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2020Jun091026AM,30,3,0,10,0,5,0-3 min,DICK,85,1,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2020Jun091026AM,30,3,0,10,0,6,0-3 min,DICK,63,1,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2020Jun091026AM,30,3,0,10,0,7,0-3 min,DICK,113,1,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2020Jun091026AM,30,3,0,10,0,8,0-3 min,BHCO,95,1,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2020Jun091026AM,30,3,0,10,0,9,>3-5 min,BGGN,63,1,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2021May160730AM,17.2,3,0,90,0,2,0-3 min,EAWP,37,2,Unk,Adult,1,0,0,NULL
WICR35,WICRTweety2021May160730AM,17.2,3,0,90,0,3,0-3 min,TUTI,35,2,Unk,Adult,1,0,0,NULL
WICR35,WICRTweety2021May160730AM,17.2,3,0,90,0,4,0-3 min,WIWA,35,8,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2021May160730AM,17.2,3,0,90,0,5,0-3 min,NOCA,50,1,Male,Adult,2,0,0,NULL
WICR35,WICRTweety2021May160730AM,17.2,3,0,90,0,6,0-3 min,WITU,75,1,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2021May160730AM,17.2,3,0,90,0,7,>3-5 min,EAPH,33,4,Unk,Adult,1,0,0,NULL
WICR35,WICRTweety2021May160730AM,17.2,3,0,90,0,8,>3-5 min,DICK,200,4,Male,Adult,2,0,0,NULL
WICR35,WICRTweety2021May160730AM,17.2,3,0,90,0,9,>3-5 min,EUST,-9999,4,Unk,Adult,3,0,1,NULL
WICR35,WICRTweety2021May160730AM,17.2,3,0,90,0,10,>3-5 min,NOPA,60,1,Male,Adult,1,0,0,NULL
WICR35,WICRTweety2021May160730AM,17.2,3,0,90,0,11,0-3 min,WIWA,35,2,Female,Adult,1,0,0,NULL
WICR36,WICRTweety2008May210925AM,22,1,0,20,0,1,0-3 min,INBU,43,4,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2008May210925AM,22,1,0,20,0,2,0-3 min,NOCA,123,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2008May210925AM,22,1,0,20,0,3,0-3 min,INBU,80,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2008May210925AM,22,1,0,20,0,4,0-3 min,GCFL,257,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2009Jun040810AM,13,0,0,30,0,1,Missing Value,GRSP,10,U,Male,Unknown,1,0,0,NULL
WICR36,WICRTweety2009Jun040810AM,13,0,0,30,0,2,Missing Value,EAME,30,U,Male,Unknown,1,0,0,NULL
WICR36,WICRTweety2009Jun040810AM,13,0,0,30,0,3,Missing Value,BHCO,30,U,Male,Unknown,1,0,0,NULL
WICR36,WICRTweety2009Jun040810AM,13,0,0,30,0,4,Missing Value,DICK,30,U,Male,Unknown,1,0,0,NULL
WICR36,WICRTweety2009Jun040810AM,13,0,0,30,0,5,Missing Value,BLJA,50,U,Male,Unknown,1,0,0,NULL
WICR36,WICRTweety2009Jun040810AM,13,0,0,30,0,6,Missing Value,FISP,40,U,Male,Unknown,1,0,0,NULL
WICR36,WICRTweety2009Jun040810AM,13,0,0,30,0,7,Missing Value,YBCH,50,U,Male,Unknown,1,0,0,NULL
WICR36,WICRTweety2009Jun040810AM,13,0,0,30,0,8,Missing Value,NOBO,50,U,Male,Unknown,1,0,0,NULL
WICR36,WICRTweety2009Jun040810AM,13,0,0,30,0,9,Missing Value,NOCA,40,U,Male,Unknown,1,0,0,NULL
WICR36,WICRTweety2010Jun070730AM,22,0,0,100,2,1,0-3 min,EATO,100,4,Unk,Unknown,1,0,0,NULL
WICR36,WICRTweety2010Jun070730AM,22,0,0,100,2,2,0-3 min,DICK,70,1,Unk,Unknown,1,0,0,NULL
WICR36,WICRTweety2010Jun070730AM,22,0,0,100,2,3,0-3 min,DICK,60,1,Unk,Unknown,1,0,0,NULL
WICR36,WICRTweety2010Jun070730AM,22,0,0,100,2,4,0-3 min,BHCO,80,1,Unk,Unknown,1,0,0,NULL
WICR36,WICRTweety2010Jun070730AM,22,0,0,100,2,5,0-3 min,BHCO,10,1,Unk,Unknown,1,0,0,NULL
WICR36,WICRTweety2010Jun070730AM,22,0,0,100,2,6,0-3 min,BLJA,70,2,Unk,Unknown,1,0,0,NULL
WICR36,WICRTweety2010Jun070730AM,22,0,0,100,2,7,0-3 min,FISP,80,1,Unk,Unknown,1,0,0,NULL
WICR36,WICRTweety2010Jun070730AM,22,0,0,100,2,8,>5 min,NRWS,-9999,9,Unk,Unknown,3,0,0,NULL
WICR36,WICRTweety2010Jun070730AM,22,0,0,100,2,9,0-3 min,EAME,60,1,Unk,Unknown,1,0,0,NULL
WICR36,WICRTweety2010Jun070730AM,22,0,0,100,2,10,>3-5 min,INBU,10,4,Unk,Unknown,1,0,0,NULL
WICR36,WICRTweety2010Jun070730AM,22,0,0,100,2,11,>5 min,COGR,40,9,Unk,Unknown,1,0,0,NULL
WICR36,WICRTweety2010Jun070730AM,22,0,0,100,2,12,>3-5 min,BLJA,100,1,Unk,Unknown,2,0,0,NULL
WICR36,WICRTweety2010Jun070730AM,22,0,0,100,2,13,>3-5 min,FISP,120,1,Unk,Unknown,1,0,0,NULL
WICR36,WICRTweety2010Jun070730AM,22,0,0,100,2,14,>5 min,NOCA,120,8,Unk,Unknown,1,0,0,beyond time
WICR36,WICRTweety2010Jun070730AM,22,0,0,100,2,15,>5 min,FISP,20,8,Unk,Unknown,1,0,0,beyond time
WICR36,WICRTweety2010Jun070730AM,22,0,0,100,2,16,>5 min,GBHE,120,9,Unk,Unknown,1,0,0,beyond time
WICR36,WICRTweety2011Jun080940AM,-9999,?,?,-9999,?,1,0-3 min,HESP,5,U,NoVal,Adult,1,0,0,NULL
WICR36,WICRTweety2011Jun080940AM,-9999,?,?,-9999,?,2,0-3 min,UNSP,10,U,NoVal,MisVal,4,0,0,NULL
WICR36,WICRTweety2011Jun080940AM,-9999,?,?,-9999,?,3,0-3 min,DICK,20,U,Male,Adult,2,0,0,NULL
WICR36,WICRTweety2011Jun080940AM,-9999,?,?,-9999,?,4,0-3 min,BLJA,20,U,NoVal,Adult,1,0,0,NULL
WICR36,WICRTweety2011Jun080940AM,-9999,?,?,-9999,?,5,0-3 min,FISP,30,U,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2011Jun080940AM,-9999,?,?,-9999,?,6,0-3 min,RWBL,-9999,U,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2012May250658AM,20,0,0,40,0,1,0-3 min,FISP,72,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2012May250658AM,20,0,0,40,0,2,0-3 min,NOCA,45,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2012May250658AM,20,0,0,40,0,3,0-3 min,INBU,68,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2012May250658AM,20,0,0,40,0,4,0-3 min,EATO,69,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2012May250658AM,20,0,0,40,0,5,0-3 min,DICK,246,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2012May250658AM,20,0,0,40,0,6,0-3 min,DICK,78,4,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2012May250658AM,20,0,0,40,0,7,0-3 min,DICK,70,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2012May250658AM,20,0,0,40,0,8,0-3 min,BHCO,83,2,Unk,Adult,5,0,0,NULL
WICR36,WICRTweety2012May250658AM,20,0,0,40,0,9,0-3 min,CARW,84,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2012May250658AM,20,0,0,40,0,10,>3-5 min,GRSP,35,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2012May250658AM,20,0,0,40,0,11,>3-5 min,YBCU,68,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2012May250658AM,20,0,0,40,0,12,>5 min,BRTH,-9999,9,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2014May020750AM,5.5,0,0,0,0,1,0-3 min,GRSP,10,2,Unk,Adult,1,0,0,NULL
WICR36,WICRTweety2014May020750AM,5.5,0,0,0,0,2,0-3 min,BLJA,20,1,Unk,Adult,1,0,0,NULL
WICR36,WICRTweety2014May020750AM,5.5,0,0,0,0,3,0-3 min,HESP,10,2,Unk,Adult,1,0,0,NULL
WICR36,WICRTweety2014May020750AM,5.5,0,0,0,0,4,0-3 min,TUTI,20,1,Unk,Adult,1,0,0,NULL
WICR36,WICRTweety2014May020750AM,5.5,0,0,0,0,5,0-3 min,EAME,20,1,Unk,Adult,1,0,0,NULL
WICR36,WICRTweety2014May020750AM,5.5,0,0,0,0,6,0-3 min,RWBL,30,2,Unk,Adult,1,0,0,NULL
WICR36,WICRTweety2014May020750AM,5.5,0,0,0,0,7,0-3 min,RWBL,40,4,Unk,Adult,1,0,0,NULL
WICR36,WICRTweety2014May020750AM,5.5,0,0,0,0,8,0-3 min,CARW,40,1,Unk,Adult,1,0,0,NULL
WICR36,WICRTweety2014May020750AM,5.5,0,0,0,0,9,0-3 min,AMCR,40,2,Unk,Adult,1,0,1,NULL
WICR36,WICRTweety2014May020750AM,5.5,0,0,0,0,10,0-3 min,DICK,40,1,Unk,Adult,1,0,0,NULL
WICR36,WICRTweety2014May020750AM,5.5,0,0,0,0,11,0-3 min,DICK,40,1,Unk,Adult,1,0,0,NULL
WICR36,WICRTweety2014May020750AM,5.5,0,0,0,0,12,>5 min,STFL,20,9,Unk,Adult,1,0,0,seen on road near 17
WICR36,WICRTweety2016May100657AM,16,1,0,100,1,1,0-3 min,BHCO,81,2,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2016May100657AM,16,1,0,100,1,2,0-3 min,BHCO,76,2,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2016May100657AM,16,1,0,100,1,3,0-3 min,NOCA,92,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2016May100657AM,16,1,0,100,1,4,0-3 min,CARW,89,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2016May100657AM,16,1,0,100,1,5,>3-5 min,DICK,102,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2016May100657AM,16,1,0,100,1,6,>3-5 min,NOMO,170,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2017Jun020720AM,18.3,0,0,0,0,1,0-3 min,SUTA,20,1,NoVal,MisVal,1,0,0,NULL
WICR36,WICRTweety2017Jun020720AM,18.3,0,0,0,0,2,0-3 min,MODO,20,2,NoVal,MisVal,1,0,0,NULL
WICR36,WICRTweety2017Jun020720AM,18.3,0,0,0,0,3,0-3 min,COYE,20,1,NoVal,MisVal,1,0,0,NULL
WICR36,WICRTweety2017Jun020720AM,18.3,0,0,0,0,4,0-3 min,FISP,20,1,NoVal,MisVal,1,0,0,NULL
WICR36,WICRTweety2017Jun020720AM,18.3,0,0,0,0,5,0-3 min,NOCA,20,1,NoVal,MisVal,1,0,0,NULL
WICR36,WICRTweety2017Jun020720AM,18.3,0,0,0,0,6,0-3 min,AMRO,20,1,NoVal,MisVal,1,0,0,NULL
WICR36,WICRTweety2017Jun020720AM,18.3,0,0,0,0,7,0-3 min,TUTI,20,1,NoVal,MisVal,1,0,0,NULL
WICR36,WICRTweety2017Jun020720AM,18.3,0,0,0,0,8,0-3 min,CACH,20,1,NoVal,MisVal,1,0,0,NULL
WICR36,WICRTweety2017Jun020720AM,18.3,0,0,0,0,9,0-3 min,CARW,20,1,NoVal,MisVal,1,0,0,NULL
WICR36,WICRTweety2017Jun020720AM,18.3,0,0,0,0,10,>3-5 min,NOCA,30,1,NoVal,MisVal,1,0,0,NULL
WICR36,WICRTweety2017Jun020720AM,18.3,0,0,0,0,11,>3-5 min,TUTI,20,1,NoVal,MisVal,1,0,0,NULL
WICR36,WICRTweety2018Jun050905AM,26,0,0,10,0,1,0-3 min,TUTI,80,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2018Jun050905AM,26,0,0,10,0,2,0-3 min,FISP,176,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2018Jun050905AM,26,0,0,10,0,3,0-3 min,BGGN,72,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2018Jun050905AM,26,0,0,10,0,4,0-3 min,YBCH,64,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2018Jun050905AM,26,0,0,10,0,5,0-3 min,BHCO,50,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2018Jun050905AM,26,0,0,10,0,6,0-3 min,EATO,80,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2018Jun050905AM,26,0,0,10,0,7,0-3 min,DICK,45,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2018Jun050905AM,26,0,0,10,0,8,0-3 min,YBCU,148,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2018Jun050905AM,26,0,0,10,0,9,0-3 min,RBWO,130,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2018Jun050905AM,26,0,0,10,0,10,>3-5 min,COYE,89,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2018Jun050905AM,26,0,0,10,0,11,>3-5 min,INBU,108,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2018Jun050905AM,26,0,0,10,0,12,>3-5 min,AMCR,250,1,Unk,Adult,1,0,0,at a distance
WICR36,WICRTweety2018Jun050905AM,26,0,0,10,0,13,>5 min,CARW,120,8,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2018Jun050905AM,26,0,0,10,0,14,>5 min,EAME,200,8,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2018Jun050905AM,26,0,0,10,0,15,>5 min,GRSP,200,8,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2018Jun050905AM,26,0,0,10,0,16,>5 min,GRSP,200,8,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2020Jun080933AM,30,0,0,60,0,1,0-3 min,YBCH,140,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2020Jun080933AM,30,0,0,60,0,2,0-3 min,REVI,77,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2020Jun080933AM,30,0,0,60,0,3,0-3 min,TUTI,86,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2020Jun080933AM,30,0,0,60,0,4,0-3 min,DICK,62,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2020Jun080933AM,30,0,0,60,0,5,0-3 min,YBCU,65,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2020Jun080933AM,30,0,0,60,0,6,0-3 min,GRSP,23,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2020Jun080933AM,30,0,0,60,0,7,0-3 min,INBU,72,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2020Jun080933AM,30,0,0,60,0,8,>3-5 min,INBU,112,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2020Jun080933AM,30,0,0,60,0,9,>3-5 min,INBU,66,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2020Jun080933AM,30,0,0,60,0,10,>5 min,FISP,-9999,8,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2021May160900AM,17.2,3,0,80,0,1,0-3 min,BLJA,80,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2021May160900AM,17.2,3,0,80,0,2,0-3 min,DICK,-9999,4,Unk,Adult,2,0,0,NULL
WICR36,WICRTweety2021May160900AM,17.2,3,0,80,0,3,0-3 min,YBCH,60,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2021May160900AM,17.2,3,0,80,0,4,>3-5 min,COYE,80,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2021May160900AM,17.2,3,0,80,0,5,>3-5 min,NOCA,74,4,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2021May160900AM,17.2,3,0,80,0,6,>3-5 min,EAWP,70,1,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2021May160900AM,17.2,3,0,80,0,7,>3-5 min,AMGO,75,4,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2021May160900AM,17.2,3,0,80,0,8,>3-5 min,NOPA,90,1,Male,Unknown,1,0,0,NULL
WICR36,WICRTweety2021May160900AM,17.2,3,0,80,0,9,>3-5 min,FISP,60,2,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2021May160900AM,17.2,3,0,80,0,10,>5 min,EAKI,25,9,Unk,Adult,2,0,0,NULL
WICR36,WICRTweety2021May160900AM,17.2,3,0,80,0,11,>5 min,DICK,10,9,Female,Adult,2,0,0,NULL
WICR36,WICRTweety2021May160900AM,17.2,3,0,80,0,12,>5 min,TUVU,-9999,9,Unk,Adult,2,0,0,NULL
WICR36,WICRTweety2021May160900AM,17.2,3,0,80,0,13,>5 min,EABL,30,9,Male,Adult,1,0,0,NULL
WICR36,WICRTweety2021May160900AM,17.2,3,0,80,0,14,>3-5 min,FISP,60,2,Female,Adult,1,0,0,NULL
WICR36,WICRTweety2021May160900AM,17.2,3,0,80,0,15,>5 min,DICK,10,9,Male,Adult,2,0,0,NULL
WICR36,WICRTweety2021May160900AM,17.2,3,0,80,0,16,>5 min,EABL,30,9,Female,Adult,1,0,0,NULL
WICR37,WICRTweety2008May210827AM,19,0,0,0,0,1,0-3 min,NOCA,29,1,Male,Adult,1,0,0,NULL
WICR37,WICRTweety2008May210827AM,19,0,0,0,0,2,0-3 min,NOPA,30,1,Male,Adult,1,0,0,NULL
WICR37,WICRTweety2008May210827AM,19,0,0,0,0,3,0-3 min,NOCA,76,1,Male,Adult,1,0,0,NULL
WICR37,WICRTweety2008May210827AM,19,0,0,0,0,4,0-3 min,NOCA,21,1,Male,Adult,1,0,0,NULL
WICR37,WICRTweety2008May210827AM,19,0,0,0,0,5,0-3 min,KEWA,74,1,Male,Adult,1,0,0,NULL
WICR37,WICRTweety2008May210827AM,19,0,0,0,0,6,0-3 min,SUTA,58,1,Male,Adult,1,0,0,NULL
WICR37,WICRTweety2008May210827AM,19,0,0,0,0,7,0-3 min,PIWO,108,1,Male,Adult,1,0,0,NULL
WICR37,WICRTweety2008May210827AM,19,0,0,0,0,8,0-3 min,CARW,54,1,Male,Adult,1,0,0,NULL
WICR37,WICRTweety2008May210827AM,19,0,0,0,0,9,>3-5 min,GCFL,23,1,Male,Adult,1,0,0,NULL
WICR37,WICRTweety2009Jun040930AM,21,0,0,30,0,1,Missing Value,RTHA,20,U,Male,Unknown,1,0,1,NULL
WICR37,WICRTweety2009Jun040930AM,21,0,0,30,0,2,Missing Value,YBCH,15,U,Male,Unknown,1,0,0,NULL
WICR37,WICRTweety2009Jun040930AM,21,0,0,30,0,3,Missing Value,REVI,30,U,Male,Unknown,1,0,0,NULL
WICR37,WICRTweety2009Jun040930AM,21,0,0,30,0,4,Missing Value,INBU,25,U,Male,Unknown,1,0,0,NULL
WICR37,WICRTweety2009Jun040930AM,21,0,0,30,0,5,Missing Value,EATO,30,U,Male,Unknown,1,0,0,NULL
WICR37,WICRTweety2009Jun040930AM,21,0,0,30,0,6,Missing Value,WEVI,30,U,Male,Unknown,1,0,0,NULL
WICR37,WICRTweety2009Jun040930AM,21,0,0,30,0,7,Missing Value,CACH,30,U,Male,Unknown,1,0,0,NULL
WICR37,WICRTweety2009Jun040930AM,21,0,0,30,0,8,Missing Value,CARW,30,U,Male,Unknown,1,0,0,NULL
